compound_id,smiles,generation,source,fitness,SA_score,LogP_score,Cycle_score,chromosome,parent1_id,parent2_id
804,COc1ccc(C2CCC(C)O2)cc1OCc1ncc(-c2ccccc2)o1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",,0.20090974574225204,-0.7641691227039452,0.8686303040121148,0.09644856443408242,"[-1.4327188e+00 -6.1016124e-01  3.9298564e-02  8.7506390e-01
  1.3788527e-01  9.4532722e-01 -7.4155396e-01 -6.0320342e-01
  9.4615591e-01 -4.5863323e+00 -7.0568407e-01  5.8187854e-01
 -2.0330274e-01  1.0171375e+00  2.2793350e-01 -8.7192816e-01
 -1.8871439e+00 -1.9114304e+00 -5.2026808e-02  2.0758182e-01
 -1.8034959e-01  2.2635056e-01 -4.1754186e-02  1.2133321e-01
  4.1266194e-01  1.1655236e+00  3.4356228e-01 -2.2037296e+00
 -2.7571067e-01 -5.0668508e-01  1.7496535e-01 -6.7595249e-01
  9.6870220e-01  2.0465267e-01 -2.5217867e-01 -3.2100663e-01
 -1.5420793e+00  4.2788453e+00  1.3884432e+00 -1.1762204e+00
  4.7130600e-01  7.6137841e-01  2.8608441e-01  1.9959062e-02
 -1.7836246e-01  4.2061874e-01 -3.1768918e-02 -2.8543139e-01
 -2.0885554e-01  3.6249912e-01 -6.9293032e+00 -8.0812228e-01
  1.4928601e+00 -2.6741025e-01  2.2087531e+00  1.1280008e-02
  1.0406065e-01 -8.6762345e-01  6.8304211e-01 -7.3749727e-01
 -7.8694367e-01 -3.3339417e-01 -1.5376836e+00  3.0416209e-01
  3.6401698e-01 -2.0517597e-02  1.7685899e-01 -7.0776308e-01
  1.2922317e-01 -7.5900477e-01  1.1187527e-01 -1.9960199e-01
  3.4444195e-01  2.1187070e-01 -1.9549075e-01  1.0251405e-01
 -5.9605694e-01  1.3339922e-01 -1.4963162e-01  1.9710386e-01
  1.4204499e+00 -2.2460912e-01  2.0191002e-01  1.2550020e-01
 -1.8159483e-01  5.3481370e-01  9.0914059e-01 -1.1537200e-02
 -1.4435242e-01  6.2794679e-01  6.1134714e-01 -2.1648705e-03
 -1.5028852e-01 -1.8115309e-01 -1.0082091e+00  9.4843701e-02
  3.8515937e-01 -1.2575401e-01 -5.5771947e-02  4.0549718e-02
 -2.4811624e-01  1.4130628e-01 -3.2050632e-02 -9.1783322e-02
 -2.8204348e-02  2.7766753e-02  3.5945207e-01 -9.2512533e-02
 -3.7948272e-01  5.7340384e-02 -2.1339591e-01 -3.7339449e-02
 -3.6696634e-01 -3.5330191e-01 -2.2182336e-01  2.0518734e-01
 -1.8725926e-01  6.0202849e-01 -5.2075815e-01  2.7979532e-01
 -5.5715919e-02  3.9780036e-02 -7.6173760e-02  9.8347917e-02
 -1.5064426e-02  6.7626816e-01 -5.8395523e-01  1.7902230e-01]",,
1013,COc1cc(CNCOCOc2cccc(Oc3cccnc3)c2)c(C)c(OC)c1N,"[3, 4, 5, 6, 7, 8]",,-0.15177080364256715,-0.31028140488329525,0.06206203680664568,0.09644856443408242,"[ 1.81720304e+00 -2.67294824e-01 -5.35747886e-01 -7.36966878e-02
 -1.24526381e-01 -7.45114326e-01  4.95223135e-01  1.16026628e+00
  1.59380525e-01  9.97916579e-01 -6.42457366e-01  4.71675730e+00
  2.91788071e-01 -2.49819613e+00  1.19480729e+00  2.41090685e-01
 -3.82785201e-01  1.99275106e-01  5.77841401e-01 -5.84909678e-01
  2.32166624e+00  7.47136772e-01 -3.65399867e-02 -3.36486518e-01
  2.95702726e-01 -1.43846786e+00  5.57809830e-01  5.49798757e-02
 -1.47062802e+00 -6.24891102e-01 -1.47920203e+00 -2.09197551e-01
 -7.75536060e-01 -3.49068671e-01 -1.04455643e+01 -1.04147840e+00
 -1.28748989e+00 -1.59898794e+00  7.04691648e-01  6.19128108e-01
 -7.96715832e+00 -1.41222489e+00 -2.99559057e-01 -7.97259867e-01
 -1.33272886e-01 -1.20787632e+00  3.69182885e-01  6.41607463e-01
  9.98654217e-03  8.06577492e+00 -2.89914107e+00  7.72706389e-01
  4.20249373e-01  9.90045518e-02  1.28609490e+00  3.28338981e+00
  2.27201414e+00 -6.54784203e+00  4.79893148e-01  2.24358246e-01
  6.92430139e-03 -9.17823732e-01  1.57162893e+00  6.69412661e+00
 -1.72686547e-01  1.93400577e-01  2.53223121e-01  2.18918085e+00
 -1.47712171e+00  4.47248697e-01  1.03667408e-01  4.16499190e-02
 -1.71830487e+00 -4.02834862e-01  2.69573152e-01  1.95886195e-03
  1.45598006e+00 -5.58939099e-01  4.36153829e-01 -1.52197272e-01
  9.42650199e-01  4.77803499e-03 -6.33717954e-01 -9.33144838e-02
  6.39550686e-02 -1.75079393e+00  5.38694978e-01  2.13918462e-02
 -3.00574630e-01 -1.22739565e+00 -1.31941199e-01  4.22044992e-02
  2.21244320e-01  2.29192674e-01 -7.22705722e-01  7.27619052e-01
 -8.76031697e-01  2.55288601e-01  1.38922238e+00 -2.34662741e-01
 -4.16822344e-01  1.19915545e-01  2.04681046e-02  2.74877995e-01
  2.82390863e-02 -1.83275592e+00  2.68192708e-01  2.12276864e+00
 -3.53827000e-01 -3.50436829e-02 -6.43030584e-01  2.44717270e-01
  9.31605577e-01  2.16006234e-01  3.12424213e-01  3.45775902e-01
  2.01796830e-01  2.05038026e-01 -3.31894875e-01 -7.12953389e-01
 -4.79978800e-01 -8.95401835e-02  1.67035595e-01 -1.55953661e-01
 -1.03642367e-01 -4.63810056e-01 -2.32665986e-01  6.08885407e-01]",604.0,
138,CC(C)n1cc(S(=O)(=O)N2CCCc3cc(NC(=O)c4cccs4)ccc32)cn1,"[2, 3, 4, 5, 6, 7, 8, 9]",,0.30349869613270275,0.12156698850630804,0.08548314319231227,0.09644856443408242,"[ 4.40743655e-01 -1.29530394e+00  1.87648058e-01  4.37379271e-01
 -1.32533193e-01 -3.20491016e-01 -1.32356986e-01  7.37468481e-01
 -1.21328689e-01  1.61264628e-01  7.38645852e-01 -4.40389919e+00
 -4.20182467e-01 -3.61431390e-02  1.22187614e+00  6.71553314e-01
 -1.79182366e-01  3.95556664e+00  7.13346004e-02  2.72471130e-01
 -2.28195524e+00  1.21939027e+00  8.46672821e+00  1.67160153e+00
  2.58254290e-01 -1.60717022e+00 -6.77072167e-01  9.91159320e-01
  3.98404777e-01  1.12492371e+00  3.84529561e-01 -6.89647555e-01
  1.07818186e+00  7.49787837e-02  7.65918970e-01  6.96709812e-01
  5.12314677e-01  1.37441456e+00 -6.48651958e-01 -1.12638915e+00
 -1.19843864e+00  5.36696732e-01 -2.23181558e+00  3.29065263e-01
 -2.42421269e-01  8.87920499e-01  9.71687436e-01  1.25460252e-01
 -6.97548866e-01 -1.51372433e+00  2.19491887e+00 -2.28386447e-01
 -3.81123245e-01 -1.66375685e+00 -1.55894768e+00 -1.43416494e-01
  1.41087604e+00  1.90912199e+00  2.99449682e+00 -3.47108096e-01
  2.75518358e-01 -6.57371092e+00 -3.63661915e-01  2.74166799e+00
 -1.25314307e+00  3.86609547e-02 -1.07986368e-01 -5.96207380e-02
 -4.86363769e-01  9.59848344e-01  2.15256065e-02 -1.14898808e-01
  7.79532731e-01 -3.08968723e-02  4.57373828e-01 -1.45995408e-01
  3.25770080e-01 -2.43817419e-01  3.28659937e-02 -6.55726045e-02
  1.59054697e+00  4.33406048e-02  4.90870327e-03 -6.12919033e-02
 -9.40684617e-01 -2.91957706e-01 -1.19409159e-01 -3.08137685e-02
  1.37642592e-01  3.95962507e-01 -6.56016469e-01 -3.67554277e-01
 -4.59554821e-01  1.72797278e-01  7.10489392e-01  2.29182348e-01
  8.84737074e-02 -5.15241563e-01  1.68963298e-01  2.69884411e-02
  4.27639991e-01  5.85800856e-02  6.09633476e-02 -6.56285435e-02
 -1.51218742e-01  6.36024952e-01  1.75074920e-01  3.92267913e-01
  4.04382408e-01 -4.40587699e-02  1.14141941e-01 -4.34710495e-02
 -1.25472739e-01  6.59846440e-02  1.52726158e-01  4.63165045e-01
  3.74103159e-01  4.27852362e-01 -4.78527248e-01 -1.06115294e+00
 -6.75251305e-01 -6.26481771e-02 -3.84892970e-02 -8.86676535e-02
 -4.83897626e-02 -1.06630325e-01  6.74798369e-01 -2.56163664e-02]",,
849,COCCNC(c1ccc(C(F)(F)F)cc1)c1ccsc1,"[6, 7, 8, 9]",,0.15140290706061524,-0.13892503932234107,0.19387938194887389,0.09644856443408242,"[-9.65837955e-01 -1.82597041e+00 -3.79194826e-01  1.16879649e-01
  1.87564343e-02  2.02125835e+00  1.86310172e-01 -1.28135896e+00
 -1.45427430e+00 -1.05360997e+00  1.96082398e-01  2.29249924e-01
  2.68224359e+00  9.49011326e-01 -2.22232193e-02 -1.34052730e+00
  6.89122915e-01  3.59870315e-01 -1.18126953e+00  1.55956781e+00
  2.30332184e+00  3.69256616e-01  2.31872380e-01  1.30445099e+00
 -1.52569473e-01  7.90903926e-01 -3.24987054e-01 -1.45667624e+00
 -1.21191502e+00 -3.14629495e-01  6.87674761e-01 -1.16626012e+00
 -1.55567002e+00 -1.89798519e-01  2.75752038e-01  1.24956653e-01
 -5.35232723e-01  1.19977248e+00 -1.52495587e+00  1.90003145e+00
  7.13982165e-01 -5.66627204e-01 -5.67318976e-01  7.29802728e-01
 -2.47348830e-01 -2.22467518e+00 -2.96253383e-01 -7.44693398e-01
 -7.42284954e-01 -7.19490409e-01  3.99097949e-01 -1.30844736e+00
 -8.44476521e-01 -4.56175089e-01  2.58582950e+00  3.80430043e-01
  2.49907315e-01 -7.45628357e-01 -1.38859105e+00 -9.75028634e-01
 -2.79082716e-01 -1.92058444e-01  6.89957798e-01  1.10735834e+00
  2.31746435e-02  9.25773233e-02  1.12510487e-01 -7.89077953e-02
 -4.98973310e-01  1.05946362e-02 -2.85010897e-02 -1.75587267e-01
  1.28513110e+00  2.92573154e-01  4.04932618e-01  2.48996094e-02
  5.72883129e-01  2.04062641e-01  1.42732859e-01  1.59565911e-01
  3.28568846e-01 -3.95649970e-01  6.21208131e-01 -3.51564586e-03
  6.83689594e-01 -1.34184122e-01  9.79673862e-03  2.51628458e-04
  5.37438869e-01 -1.95376396e-01  2.90276694e+00 -1.05991051e-01
 -2.43256241e-01  4.98732626e-02  4.07569230e-01  3.56653124e-01
 -2.88534909e-02  6.07978284e-01 -4.69147980e-01  6.98400736e-02
  1.89031482e-01 -9.77789313e-02 -8.92596766e-02  3.26159507e-01
  5.04735634e-02  3.90126705e-01  1.37176442e+00  8.19291770e-02
  5.45126975e-01  1.12042315e-01  4.41696048e-01 -2.90810708e-02
 -4.16852474e-01  1.71861196e+00  1.16325974e-01 -1.27121770e+00
  5.02234474e-02 -2.31145769e-01  5.32131314e-01 -2.30771399e+00
 -4.84349072e-01 -1.49475068e-01 -4.33543324e-03  2.82787144e-01
  1.34626791e-01  1.86247051e-01  5.62065125e-01 -3.97873878e-01]",,
850,CC(Nc1ncc2c(n1)SC(=O)C(C)N2CCC(=O)Nc1ccc(-c2c(F)cccc2Cl)cc1)c1ccc([N+](=O)[O-])cc1,"[6, 7, 8, 9, 10]",,-0.02623564546975235,-2.0591114508461894,1.9364272409423546,0.09644856443408242,"[-0.11074549  0.11695588 -1.7084767  -0.07369669 -0.24994278  1.8652093
  0.39291447  1.1602663  -0.598075   -2.0813637   0.8802683  -1.5486207
  1.7717918   1.4546077  -2.6598177   0.24109069  0.3641358   0.13828613
 -1.0257437  -0.5849097   1.2074593   3.4684768   0.07778759 -0.9073476
  0.29570273 -0.19197395  0.85420096  0.05497988  0.10436502 -0.38073075
 -0.29399776 -0.7281989   1.5565495  -0.35427183 -0.1706002  -1.0414784
 -0.93144286  0.5625049  -0.6301865   0.6191281  -0.37766016 -1.4122249
  1.8220737   0.9050594  -0.13327289  2.7426975   0.65773034 -1.5781065
  0.4299784   0.51823545  1.4692022  -2.208767    0.42024937  0.09900455
  1.2860949   0.45456356  1.3432689  -1.665226   -0.25238746  0.22435825
  0.0069243   0.8345829  -5.0449986   0.7158657  -0.7202504   0.1948775
  0.13706017  2.1891809  -1.4771217   0.09357684  0.10366741 -0.06099948
 -1.7183049  -0.40283486  0.270298    0.03801577  0.797963    0.08005995
  0.17114994 -0.15219727  0.34075773 -0.0980134  -0.15921642 -0.09331448
 -0.08942669 -0.17341912 -0.32598138  0.02139185  0.04084682  0.19429575
  0.0407646   0.09368445  0.22124432 -0.20124309 -0.29021648 -0.07048712
 -0.37961367 -0.0767092   0.19346434 -0.15006498 -0.41682234  0.11991554
  0.08787315 -0.06043419  0.02280647  0.8199386   1.0647964  -0.44569597
  0.0304149  -0.03586541 -1.3160702   0.08203623 -1.1851242   0.44210494
  0.3124242   0.46674082 -0.53547317 -0.40179738 -0.33189487 -0.7129534
 -1.1301547  -0.29979694  0.23761924  0.2854238   0.06170065  0.9033451
  0.9962348  -0.38946116]",,
653,Cc1ccc2ncc(C(=O)N(C)CCO)nc2c1-c1ccc(Cl)cc1,"[5, 6, 7, 8, 9, 10, 11]",,0.2670030270309375,0.4587438562232592,-0.28818939362640417,0.09644856443408242,"[-1.10745490e-01 -4.42748129e-01 -1.70847666e+00 -1.44199371e+00
  2.49551445e-01 -1.93700671e-01  8.08727592e-02 -3.68051112e-01
  6.46003127e-01  7.29600251e-01 -3.69111538e-01 -1.54862070e+00
  1.11759579e+00  7.80220866e-01 -8.90241444e-01 -9.28912401e-01
  3.24310571e-01  2.15884137e+00  3.90284717e-01  3.44889760e-01
  1.20745933e+00  3.46847677e+00 -1.19613349e-01 -8.46465111e-01
  1.57000005e-01  5.42843640e-01  8.54200959e-01  1.08947849e+00
  1.04365021e-01  2.74309516e-02 -2.93997765e-01 -7.28198886e-01
 -1.01682281e+00  8.52177262e-01 -2.07100439e+00 -1.79784834e-01
 -1.16590366e-01  5.62504888e-01 -1.08385950e-01  1.16722333e+00
 -3.91485721e-01  1.67340729e-02 -5.57564974e-01  9.05059397e-01
  9.96859670e-01 -9.81585681e-01  1.10897851e+00  1.58639610e+00
  1.16653204e-01 -2.80178130e-01 -1.65969729e+00  1.96203291e-02
 -3.04372787e-01 -7.61787415e-01  2.99037516e-01 -1.69298247e-01
 -4.43950146e-01 -1.37579739e+00  9.02781039e-02 -1.31309521e+00
  4.12820786e-01 -1.13030612e+00 -7.61319339e-01  1.37760854e+00
 -8.16561133e-02 -1.88025013e-02  7.09526911e-02  1.23573825e-01
 -2.17390746e-01  6.90771937e-01 -6.88126534e-02  5.84966838e-02
  3.06002229e-01 -1.36003986e-01 -8.08848262e-01  3.80157679e-02
 -1.17939845e-01  2.92056978e-01 -1.17782748e+00  2.15419680e-02
  1.42754340e+00 -9.80134010e-02  4.62726355e-01 -4.65715453e-02
 -8.94266888e-02  8.46860170e-01 -3.25981379e-01  1.08840927e-01
 -8.79636109e-02  4.20774043e-01  4.07646000e-02 -1.67826861e-01
  1.16517574e-01  1.59039035e-01 -2.90082186e-01  1.11020669e-01
 -3.79613668e-01  1.29613757e-01  1.93464339e-01 -3.32185179e-01
  8.36629719e-02 -1.72884226e-01 -4.83667143e-02 -6.04341924e-02
 -1.10879406e-01  2.56168455e-01 -2.46106684e-01 -1.72468513e-01
  3.53641331e-01  8.14199448e-02 -3.81877691e-01 -5.36829382e-02
 -5.46935022e-01 -6.84523508e-02 -2.39812583e-03  2.06591710e-01
 -5.07422805e-01 -1.18270829e-01 -7.98086762e-01 -2.12120548e-01
 -2.02068776e-01 -1.57106757e-01 -8.23699236e-02 -3.95265222e-03
  8.74233246e-02 -2.10241854e-01 -1.43949234e+00 -3.89461160e-01]",,
625,CCc1nc(C(=O)NCC(c2ccc(F)cc2)N2CCN(c3ccc(F)cc3)CC2)cs1,"[5, 6, 7, 8]",,0.23437106286831125,-0.171683966163991,0.30960646459821983,0.09644856443408242,"[-1.10745490e-01 -4.43895698e-01  1.00726116e+00 -8.24679494e-01
  6.18719459e-02 -1.13639379e+00 -3.50815058e-02 -1.65866458e+00
  1.59380525e-01  3.67790401e-01  2.38258600e+00 -3.62429440e-01
  2.76534009e+00 -1.25357020e+00 -8.90241444e-01 -1.66383147e+00
 -2.52385473e+00 -9.56924319e-01  3.90284717e-01 -9.82617199e-01
  1.86876047e+00  1.26508045e+00  4.52423602e-01  4.41057116e-01
 -1.83046728e-01  2.06107855e+00  8.54200959e-01  8.71682525e-01
 -4.15941572e+00 -5.69302619e-01 -5.58378100e-01 -2.25849748e+00
  1.00865811e-01 -3.49068671e-01  1.75623506e-01 -1.79784834e-01
 -1.48440266e+00 -2.48192906e+00  7.04691648e-01 -9.99209523e-01
 -2.21580219e+00  2.22213522e-01 -5.57564974e-01 -1.17674515e-01
 -1.13444239e-01 -9.81585681e-01  4.77501512e-01 -3.49311662e+00
  2.98838949e+00 -1.06367385e+00  5.45779824e-01 -2.20876694e+00
 -1.44690681e+00 -2.50986958e+00  4.11876559e-01  3.54844332e-01
  3.37207794e-01  1.45087707e+00 -2.52387464e-01  1.98360115e-01
 -3.76775831e-01  2.83872455e-01 -2.66418290e+00 -2.17971250e-01
 -7.20250428e-01  1.91821024e-01 -7.84917269e-03 -9.37888503e-01
 -5.01603544e-01  9.35768411e-02 -7.89438635e-02 -3.62584740e-02
  5.55550814e-01 -3.03127855e-01 -2.68490344e-01  3.80157679e-02
 -2.40549371e-01  8.00599456e-02  2.31842488e-01  5.37076056e-01
  1.54793739e+00 -9.70500559e-02  1.82827875e-01  1.07837737e-01
 -8.94266888e-02  4.69828844e-02 -7.64044046e-01  2.08709806e-01
  1.73136532e-01  1.50676906e-01  7.12807417e-01 -4.57538277e-01
 -3.82039696e-01  5.64614236e-02 -1.70336342e+00  3.59418541e-01
 -2.12183461e-01  2.13569254e-02 -2.39478022e-01 -1.36519015e-01
  1.96961135e-01 -1.53465360e-01  6.06043711e-02 -8.25055242e-02
 -1.64770382e-03  9.82366968e-03  1.06723559e+00 -8.55527073e-02
 -6.79462999e-02 -2.03784984e-02 -5.97586393e-01 -1.03201875e-02
 -4.94922400e-01 -5.21633625e-02  2.63966233e-01  2.93714702e-01
  3.79390836e-01 -1.15781856e+00 -7.98086762e-01 -4.45176125e-01
  2.40335524e-01 -2.99796939e-01 -1.24159381e-02 -1.57103151e-01
  1.42302126e-01 -3.74912232e-01  6.03854597e-01  1.49658024e-02]",,
1014,CCN(C(=O)Cc1ccc(O)cc1)C(C)C(=O)N(C)C,"[6, 7]",,-1.596503936715052,-0.11214109319000945,-1.580811407959125,0.09644856443408242,"[-1.42645836e-02  6.54914999e+00 -1.50945902e-01 -9.55585003e-01
  1.90084204e-01 -1.62765384e+00  1.46804675e-01  4.73264545e-01
  1.37657440e+00 -2.41598919e-01  3.43366551e+00  3.69810414e+00
  8.87133420e-01  8.39046478e-01 -1.55051321e-01  3.24946344e-01
  3.38751793e-01  6.03418350e-01  2.20405042e-01 -5.59515134e-02
 -4.45601046e-01  1.84826255e-01 -1.94530249e-01 -1.35187015e-01
  3.12631816e-01 -6.78089380e-01  8.75431836e-01  9.79839146e-01
  7.23380923e-01 -2.31380343e-01  4.24917758e-01  9.43016112e-02
 -7.33785391e-01  3.99799556e-01  9.74563733e-02 -1.30137992e+00
 -1.12774104e-01 -8.28469574e-01  2.83455104e-01 -8.64224076e-01
  3.02278042e+00 -4.02281016e-01 -1.44662452e+00 -7.28561819e-01
  5.77068686e-01 -8.17809224e-01 -1.03516185e+00  5.71601391e-01
 -2.87919104e-01 -5.99595642e+00 -3.91726434e-01 -1.99989271e+00
 -2.05750322e+00 -6.49943352e-01  8.32108974e-01  1.07134867e+01
  9.14185166e-01 -7.33372331e-01  1.53427219e+00  1.44467488e-01
  1.04311109e+00  4.29266542e-01 -4.77741092e-01 -1.18670940e-01
 -1.22561669e+00  1.95577770e-01 -9.23494846e-02 -7.36398518e-01
  9.66261744e-01 -1.37099743e-01 -6.97154254e-02 -1.72653943e-01
  5.61751187e-01  1.37437403e-01 -6.88319266e-01 -3.21482688e-01
 -4.54910040e-01  1.69398040e-01  5.13022184e-01  5.16698718e-01
  1.60702634e+00  6.07747175e-02  1.16685182e-01 -7.59763494e-02
  1.74184406e+00  9.13695455e-01  2.14484453e-01 -1.35602057e-03
  2.95603752e-01  4.39851135e-01 -1.61838889e-01 -4.50538516e-01
 -3.09747130e-01  1.44699782e-01 -5.28616667e-01 -3.63120288e-01
  2.29604051e-01  1.67351961e-01  4.41253632e-01 -7.08753020e-02
  9.33645666e-01  1.76193297e-01  8.86651650e-02 -2.04640239e-01
 -4.12377715e-02  9.18331072e-02  1.02386303e-01 -1.12897575e-01
 -3.79402161e-01 -2.01039724e-02 -9.26777720e-02  1.17153764e-01
  8.65160897e-02 -1.91771999e-01  2.41269059e-02 -3.13876837e-01
  1.79090947e-01 -5.21763921e-01 -7.51809001e-01 -2.48395413e-01
 -3.90880018e-01  1.21680759e-02 -2.35422626e-02  3.18692476e-02
 -7.89269805e-02  1.12034738e+00  8.26465786e-01 -2.53265142e-01]",856.0,
113,COC(=O)c1ccc(C(=O)Nc2nnc(-c3ccc4c(c3)OCO4)s2)c(C(F)(F)F)c1,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",,0.5766480895064425,0.3494781828151712,0.13072134225718893,0.09644856443408242,"[-1.84766784e-01 -1.45260900e-01 -5.35747886e-01  7.05236793e-01
 -2.46957451e-01 -2.57203746e+00 -6.96258783e-01  6.08090937e-01
  2.82022178e-01  5.83969206e-02 -1.46696568e-01 -1.07238173e+00
  1.58715427e+00 -7.52301395e-01 -1.04189718e+00  5.94274580e-01
  9.92145300e-01  2.54209638e-01  6.86745286e-01 -7.03009844e-01
 -5.92295408e-01  9.53662395e-02  6.08823776e-01  1.07032478e+00
  9.33103621e-01  3.55862141e-01  1.77662241e+00 -5.23305774e-01
  8.53033006e-01  1.25313699e-01 -6.69354558e-01 -1.43417728e+00
 -1.69624186e+00  4.53246593e-01 -7.56236076e-01 -1.04147840e+00
  1.26934469e-01  5.90426564e-01 -1.66011736e-01  1.54490650e-01
  9.86665934e-02 -3.94944251e-01 -5.19587278e-01  1.65748572e+00
 -1.33272886e-01  9.60676253e-01  2.74665713e+00 -1.37649760e-01
  1.32490802e+00 -1.12086833e+00 -1.80165470e+00  3.33372355e-02
  4.20249373e-01  1.81698531e-01  9.88743961e-01  8.45209360e-01
  1.71372688e+00 -2.33414769e-03 -1.01327971e-01  3.74363303e-01
 -1.06740713e-01 -9.17823732e-01 -1.43499887e+00  3.94905180e-01
  2.64599293e-01  1.94877505e-01  1.11012816e-01  4.91243601e-01
 -1.70788795e-01  7.50291407e-01 -2.56378204e-03  4.18784581e-02
  3.44361156e-01 -3.15811992e-01  6.15169823e-01  3.00827950e-01
 -1.44062743e-01 -1.42908245e-01 -1.47188343e-02 -2.34895572e-01
  1.05079544e+00 -1.86083727e-02  2.51341313e-01  3.35407034e-02
 -1.17425096e+00 -7.69951522e-01  6.29948229e-02  7.63739944e-02
 -4.08206284e-02 -2.91096717e-01 -3.36283714e-01  3.86281461e-01
  3.35437417e-01 -6.08071536e-02  2.04663754e+00  7.26640105e-01
 -2.56095886e-01 -2.12600216e-01  5.03996551e-01  2.20329344e-01
 -4.16822344e-01  7.08570555e-02  4.75632139e-02 -1.06386080e-01
 -1.54826373e-01  4.69416618e-01  2.68192708e-01  3.86066765e-01
 -3.53827000e-01  4.72885072e-02 -9.06215906e-02  7.25702941e-02
  6.31918788e-01  9.44408357e-01  1.54249996e-01 -9.35140178e-02
 -1.00500464e-01  2.05038026e-01  5.94789922e-01  5.95291615e-01
 -4.79978800e-01 -8.82791206e-02  2.80704468e-01  6.57926738e-01
  2.90818065e-02 -4.65391636e-01  9.99146700e-01  3.98587078e-01]",,
39,CC(c1ccncc1)N(C)S(=O)(=O)c1ccc(Cn2cnc3ccccc32)cc1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",,-0.0076633338765196846,-0.1532541059660333,0.0491422076554312,0.09644856443408242,"[ 1.9541425  -0.44274813  0.5958909   1.5966818   0.36639804 -0.8563913
  0.08087276 -0.3680511   0.6460031   0.72960025 -0.7692609  -1.0713695
  1.1175958   0.78022087 -0.8952524  -0.9289124  -0.10332829 -0.71598405
 -0.05487037  0.34488976 -0.76913846 -1.303214   -0.11961335 -0.8464651
  0.38059482  0.4602672   1.3906893   0.5992765   0.26288033  0.02743095
  0.72692287  0.36975488 -0.17253494  0.85217726  0.8138989   0.45259675
 -0.36487532  1.0284764  -0.10838595  1.1672233  -0.39148572 -0.6830683
 -0.13751367 -0.72862494 -0.5755213   2.0080507  -0.6260555   1.5863961
  0.1166532  -0.28017813 -1.6596973   0.01962033 -0.6604645   1.4013836
 -1.6358132  -0.16929825 -0.44395015 -1.3757974   0.0902781  -1.3130952
 -0.49185228 -0.08834587 -0.76131934  1.3776085  -0.08165611 -0.01288656
  0.07095269  0.12357382 -0.21739075  0.69077194 -0.06881265  0.05849668
  0.49979383 -0.13600399 -0.36403024 -0.21341746 -0.11793984  0.29205698
 -0.3644924   0.02154197  1.1291679  -0.07146076  0.03619319 -0.06171518
 -0.154312   -0.02214608 -0.59112024  0.10884093 -0.08796361  0.42077404
  0.556828   -0.16782686  0.0132545   0.12985133 -0.2900822   0.11102067
 -0.02526873  0.46075282 -0.2878074  -0.12198965  0.08366297 -0.17288423
 -0.04836671  0.0137836   0.01176447  0.84944665 -0.24610668 -0.17246851
  0.35364133  0.08141994  0.10051225 -0.05368294 -0.546935   -0.06845235
 -0.1142246   0.20659171 -0.48861027 -0.11827083  0.3507963  -0.22960107
 -0.9180014  -0.15710676  0.05477834 -0.00395265  0.08742332 -0.21024185
 -1.4394923  -0.17737986]",,
